125.404 0.0513338
128.032 0.0521671
130.716 0.0529976
133.456 0.0538252
136.253 0.0546498
139.109 0.0554711
142.025 0.0562892
145.002 0.0571038
148.041 0.0579149
151.144 0.0587224
154.313 0.0595262
157.547 0.0603261
160.849 0.0611222
164.221 0.0619144
167.663 0.0627026
171.177 0.0634867
174.765 0.0642667
178.428 0.0650426
182.168 0.0658143
185.987 0.0665818
189.885 0.0673451
193.865 0.0681042
197.929 0.0688589
202.078 0.0696094
206.313 0.0703557
210.638 0.0710976
215.053 0.0718353
219.561 0.0725688
224.163 0.073298
228.861 0.074023
233.658 0.0747438
238.556 0.0754605
243.556 0.076173
248.661 0.0768814
253.873 0.0775858
259.195 0.0782862
264.628 0.0789826
270.175 0.0796751
275.838 0.0803637
281.619 0.0810485
287.522 0.0817296
293.549 0.0824069
299.702 0.0830807
305.984 0.0837508
312.397 0.0844175
318.945 0.0850807
325.631 0.0857406
332.456 0.0863972
339.425 0.0870505
346.539 0.0877008
353.803 0.088348
361.219 0.0889922
368.79 0.0896335
376.52 0.090272
384.413 0.0909077
392.47 0.0915409
400.696 0.0921714
409.095 0.0927995
417.67 0.0934253
426.425 0.0940487
435.363 0.0946699
444.489 0.0952891
453.805 0.0959062
463.317 0.0965214
473.029 0.0971348
482.944 0.0977465
493.067 0.0983565
503.402 0.098965
513.953 0.0995721
524.726 0.100178
535.725 0.100782
546.954 0.101386
558.418 0.101988
570.123 0.10259
582.073 0.10319
594.274 0.10379
606.73 0.104389
619.448 0.104988
632.432 0.105586
645.688 0.106184
659.222 0.106782
673.04 0.10738
687.147 0.107978
701.55 0.108575
716.255 0.109173
731.268 0.109772
746.596 0.11037
762.245 0.11097
778.223 0.11157
794.535 0.112171
811.189 0.112772
828.192 0.113375
845.551 0.113978
863.274 0.114583
881.369 0.115189
899.843 0.115797
918.705 0.116406
937.961 0.117017
957.622 0.117629
977.694 0.118244
998.187 0.11886
1019.11 0.119479
1040.47 0.120099
1062.28 0.120722
1084.55 0.121348
1107.28 0.121976
1130.49 0.122607
1154.18 0.12324
1178.38 0.123877
1203.08 0.124516
1228.29 0.125159
1254.04 0.125805
1280.32 0.126455
1307.16 0.127108
1334.56 0.127764
1362.53 0.128425
1391.09 0.129089
1420.25 0.129757
1450.02 0.13043
1480.41 0.131107
1511.44 0.131788
1543.13 0.132474
1575.47 0.133164
1608.49 0.133859
1642.21 0.13456
1676.63 0.135265
1711.77 0.135976
1747.65 0.136692
1784.28 0.137413
1821.68 0.13814
1859.87 0.138873
1898.85 0.139612
1938.65 0.140357
1979.29 0.141108
2020.78 0.141761
2063.13 0.143206
2106.38 0.144663
2150.53 0.146135
2195.61 0.147619
2241.63 0.149118
2288.61 0.15063
2336.58 0.152157
2385.56 0.153698
2435.56 0.155253
2486.61 0.156823
2538.73 0.158408
2591.95 0.160008
2646.28 0.161623
2701.75 0.163253
2758.38 0.1649
2816.19 0.166562
2875.22 0.16824
2935.49 0.169934
2997.02 0.171645
3059.84 0.173372
3123.97 0.175117
3189.45 0.176878
3256.31 0.178657
3324.56 0.180454
3394.25 0.182268
3465.39 0.1841
3538.03 0.185951
3612.19 0.18782
3687.9 0.189707
3765.2 0.191614
3844.13 0.19354
3924.7 0.195486
4006.96 0.197452
4090.95 0.199437
4176.7 0.201443
4264.25 0.203469
4353.63 0.205517
4444.89 0.207585
4538.05 0.209675
4633.17 0.211787
4730.29 0.213921
4829.44 0.216077
4930.67 0.218255
5034.02 0.220457
5139.53 0.222683
5247.26 0.224931
5357.25 0.227205
5469.54 0.229502
5584.18 0.231825
5701.23 0.234173
5820.73 0.236547
5942.74 0.238949
6067.3 0.241378
6194.48 0.243837
6324.32 0.246327
6456.88 0.248849
6592.22 0.251407
6730.4 0.254004
6871.47 0.256644
7015.5 0.259335
7162.55 0.262083
7312.68 0.264899
7465.96 0.267796
7622.45 0.270793
7782.23 0.273912
7945.35 0.277182
8111.89 0.280639
8281.92 0.284331
8455.51 0.288315
8632.74 0.292667
8813.69 0.297476
8998.43 0.302856
9187.05 0.308946
9379.61 0.315915
9576.22 0.323969
9776.94 0.333358
9981.87 0.34438
10191.1 0.357393
10404.7 0.372822
10622.8 0.39117
10845.5 0.413027
11072.8 0.439086
11304.9 0.470153
11541.8 0.507162
11783.8 0.551191
12030.8 0.603475
12282.9 0.665429
12540.4 0.73866
12803.2 0.824987
13071.6 0.926462
13345.6 1.04539
13625.3 1.18434
13910.9 1.34617
14202.5 1.53407
14500.2 1.75152
14804.1 2.00239
15114.4 2.29088
15431.3 2.62158
15754.7 2.99949
16084.9 3.43001
16422.1 3.91896
16766.3 4.47258
17117.7 5.09756
17476.5 5.80103
17842.8 6.59056
18216.8 7.47415
18598.7 8.46025
18988.5 9.55772
19386.5 10.7759
19792.9 12.1243
20207.8 13.6132
20631.3 15.2529
21063.8 17.0542
21505.3 19.0281
21956.1 21.1859
22416.3 23.5393
22886.1 26.0999
23365.8 28.8797
23855.6 31.8907
24355.6 35.1449
24866.1 38.6545
25387.3 42.4315
25919.5 46.4879
26462.8 50.8355
27017.5 55.4859
27583.8 60.4506
28161.9 65.7405
28752.2 71.3666
29354.9 77.339
29970.2 83.6677
30598.4 90.3621
31239.7 97.4309
31894.5 104.882
32563.1 112.724
33245.6 120.963
33942.5 129.606
34653.9 138.657
35380.3 148.121
36121.9 158.003
36879 168.305
37652 179.03
38441.3 190.178
39247 201.75
40069.6 213.746
40909.5 226.164
41767 239.002
42642.5 252.257
43536.3 265.924
44448.9 279.999
45380.5 294.475
46331.7 309.346
47302.9 324.605
48294.4 340.243
49306.7 356.251
50340.2 372.619
51395.3 389.336
52472.6 406.391
53572.5 423.772
54695.4 441.467
55841.8 459.462
57012.3 477.743
58207.3 496.297
59427.4 515.107
60673 534.16
61944.8 553.44
63243.2 572.93
64568.8 592.614
65922.2 612.477
67304 632.5
68714.7 652.668
70155 672.963
71625.5 693.368
73126.8 713.866
74659.6 734.44
76224.5 755.072
77822.3 775.746
79453.5 796.443
81118.9 817.148
82819.2 837.843
84555.1 858.513
86327.4 879.139
88136.9 899.707
89984.3 920.201
91870.5 940.604
93796.1 960.902
95762.2 981.079
97769.4 1001.12
99818.7 1021.01
101911 1040.74
104047 1060.3
106228 1079.66
108455 1098.82
110728 1117.77
113049 1136.49
115418 1154.98
117838 1173.21
120308 1191.19
122829 1208.9
125404 1226.33
128032 1243.48
130716 1260.33
133456 1276.88
136253 1293.12
139109 1309.04
142025 1324.64
145002 1339.91
148041 1354.84
151144 1369.43
154313 1383.68
157547 1397.58
160849 1411.12
164221 1424.31
167663 1437.14
171177 1449.6
174765 1461.71
178428 1473.44
182168 1484.81
185987 1495.81
189885 1506.43
193865 1516.69
197929 1526.58
202078 1536.1
206313 1545.25
210638 1554.03
215053 1562.44
219561 1570.49
224163 1578.17
228861 1585.49
233658 1592.45
238556 1599.05
243556 1605.3
248661 1611.19
253873 1616.74
259195 1621.94
264628 1626.79
270175 1631.31
275838 1635.49
281619 1639.34
287522 1642.86
293549 1646.06
299702 1648.94
305984 1651.5
312397 1653.75
318945 1655.7
325631 1657.35
332456 1658.7
339425 1659.75
346539 1660.52
353803 1661.01
361219 1661.22
368790 1661.16
376520 1660.83
384413 1660.24
392470 1659.4
400696 1658.3
409095 1656.95
417670 1655.37
426425 1653.54
435363 1651.49
444489 1649.21
453805 1646.71
463317 1643.99
473029 1641.06
482944 1637.93
493067 1634.6
503402 1631.07
513953 1627.35
524726 1623.45
535725 1619.37
546954 1615.11
558418 1610.68
570123 1606.08
582073 1601.33
594274 1596.42
606730 1591.35
619448 1586.14
632432 1580.79
645688 1575.3
659222 1569.68
673040 1563.93
687147 1558.06
701550 1552.06
716255 1545.95
731268 1539.73
746596 1533.41
762245 1526.98
778223 1520.45
794535 1513.83
811189 1507.11
828192 1500.31
845551 1493.43
863274 1486.47
881369 1479.43
899843 1472.32
918705 1465.14
937961 1457.9
957622 1450.59
977694 1443.23
998187 1435.82
1.01911e+06 1428.35
1.04047e+06 1420.84
1.06228e+06 1413.28
1.08455e+06 1405.68
1.10728e+06 1398.04
1.13049e+06 1390.37
1.15418e+06 1382.67
1.17838e+06 1374.93
1.20308e+06 1367.17
1.22829e+06 1359.39
1.25404e+06 1351.59
1.28032e+06 1343.77
1.30716e+06 1335.93
1.33456e+06 1328.08
1.36253e+06 1320.22
1.39109e+06 1312.36
1.42025e+06 1304.49
1.45002e+06 1296.62
1.48041e+06 1288.75
1.51144e+06 1280.88
1.54313e+06 1273.02
1.57547e+06 1265.16
1.60849e+06 1257.32
1.64221e+06 1249.49
1.67663e+06 1241.67
1.71177e+06 1233.87
1.74765e+06 1226.09
1.78428e+06 1218.32
1.82168e+06 1210.59
1.85987e+06 1202.87
1.89885e+06 1195.19
1.93865e+06 1187.53
1.97929e+06 1179.91
2.02078e+06 1172.32
2.06313e+06 1164.77
2.10638e+06 1157.25
2.15053e+06 1149.77
2.19561e+06 1142.34
2.24163e+06 1134.94
2.28861e+06 1127.6
2.33658e+06 1120.3
2.38556e+06 1113.05
2.43556e+06 1105.85
2.48661e+06 1098.7
2.53873e+06 1091.61
2.59195e+06 1084.57
2.64628e+06 1077.6
2.70175e+06 1070.68
2.75838e+06 1063.83
2.81619e+06 1057.04
2.87522e+06 1050.31
2.93549e+06 1043.66
2.99702e+06 1037.07
3.05984e+06 1030.56
3.12397e+06 1024.12
3.18945e+06 1017.75
3.25631e+06 1011.46
3.32456e+06 1005.25
3.39425e+06 999.128
3.46539e+06 993.084
3.53803e+06 987.126
3.61219e+06 981.256
3.6879e+06 975.475
3.7652e+06 969.785
3.84413e+06 964.19
3.9247e+06 958.69
4.00696e+06 953.288
4.09095e+06 947.987
4.1767e+06 942.789
4.26425e+06 937.695
4.35363e+06 932.709
4.44489e+06 927.832
4.53805e+06 923.067
4.63317e+06 918.418
4.73029e+06 913.885
4.82944e+06 909.472
4.93067e+06 905.182
5.03402e+06 901.017
5.13953e+06 896.98
5.24726e+06 893.073
5.35725e+06 889.301
5.46954e+06 885.666
5.58418e+06 882.17
5.70123e+06 878.818
5.82073e+06 875.612
5.94274e+06 872.555
6.0673e+06 869.652
6.19448e+06 866.906
6.32432e+06 864.32
6.45688e+06 861.897
6.59222e+06 859.643
6.7304e+06 857.561
6.87147e+06 855.654
7.0155e+06 853.927
7.16255e+06 852.385
7.31268e+06 851.031
7.46596e+06 849.871
7.62245e+06 848.909
7.78223e+06 848.149
7.94535e+06 847.597
8.11189e+06 847.259
8.28192e+06 847.138
8.45551e+06 847.241
8.63274e+06 847.573
8.81369e+06 848.14
8.99843e+06 848.948
9.18705e+06 850.003
9.37961e+06 851.312
9.57622e+06 852.881
9.77694e+06 854.716
9.98187e+06 856.825
1.01911e+07 859.214
1.04047e+07 861.892
1.06228e+07 864.866
1.08455e+07 868.143
1.10728e+07 871.732
1.13049e+07 875.642
1.15418e+07 879.88
1.17838e+07 884.455
1.20308e+07 889.378
1.22829e+07 894.657
1.25404e+07 900.302
1.28032e+07 906.323
1.30716e+07 912.73
1.33456e+07 919.535
1.36253e+07 926.749
1.39109e+07 934.382
1.42025e+07 942.447
1.45002e+07 950.955
1.48041e+07 959.92
1.51144e+07 969.355
1.54313e+07 979.272
1.57547e+07 989.685
1.60849e+07 1000.61
1.64221e+07 1012.06
1.67663e+07 1024.05
1.71177e+07 1036.6
1.74765e+07 1049.71
1.78428e+07 1063.42
1.82168e+07 1077.74
1.85987e+07 1092.67
1.89885e+07 1108.25
1.93865e+07 1124.5
1.97929e+07 1141.42
2.02078e+07 1159.04
2.06313e+07 1177.39
2.10638e+07 1196.47
2.15053e+07 1216.33
2.19561e+07 1236.97
2.24163e+07 1258.42
2.28861e+07 1280.71
2.33658e+07 1303.85
2.38556e+07 1327.89
2.43556e+07 1352.84
2.48661e+07 1378.73
2.53873e+07 1405.58
2.59195e+07 1433.44
2.64628e+07 1462.33
2.70175e+07 1492.27
2.75838e+07 1523.31
2.81619e+07 1555.47
2.87522e+07 1588.8
2.93549e+07 1623.32
2.99702e+07 1659.07
3.05984e+07 1696.09
3.12397e+07 1734.41
3.18945e+07 1774.09
3.25631e+07 1815.15
3.32456e+07 1857.65
3.39425e+07 1901.63
3.46539e+07 1947.12
3.53803e+07 1994.19
3.61219e+07 2042.87
3.6879e+07 2093.22
3.7652e+07 2145.29
3.84413e+07 2199.13
3.9247e+07 2254.79
4.00696e+07 2312.34
4.09095e+07 2371.83
4.1767e+07 2433.32
4.26425e+07 2496.88
4.35363e+07 2562.56
4.44489e+07 2630.44
4.53805e+07 2700.58
4.63317e+07 2773.05
4.73029e+07 2847.93
4.82944e+07 2925.29
4.93067e+07 3005.2
5.03402e+07 3087.75
5.13953e+07 3173.03
5.24726e+07 3261.1
5.35725e+07 3352.07
5.46954e+07 3446.02
5.58418e+07 3543.05
5.70123e+07 3643.25
5.82073e+07 3746.72
5.94274e+07 3853.56
6.0673e+07 3963.88
6.19448e+07 4077.79
6.32432e+07 4195.4
6.45688e+07 4316.82
6.59222e+07 4442.19
6.7304e+07 4571.61
6.87147e+07 4705.21
7.0155e+07 4843.14
7.16255e+07 4985.52
7.31268e+07 5132.49
7.46596e+07 5284.2
7.62245e+07 5440.8
7.78223e+07 5602.43
7.94535e+07 5769.27
8.11189e+07 5941.46
8.28192e+07 6119.19
8.45551e+07 6302.62
8.63274e+07 6491.94
8.81369e+07 6687.32
8.99843e+07 6888.96
9.18705e+07 7097.06
9.37961e+07 7311.82
9.57622e+07 7533.44
9.77694e+07 7762.16
9.98187e+07 7998.18
1.01911e+08 8241.74
1.04047e+08 8493.07
1.06228e+08 8752.43
1.08455e+08 9020.06
1.10728e+08 9296.23
1.13049e+08 9581.2
1.15418e+08 9875.25
1.17838e+08 10178.7
1.20308e+08 10491.7
1.22829e+08 10814.8
1.25404e+08 11148.1
1.28032e+08 11492
1.30716e+08 11846.9
1.33456e+08 12213.1
1.36253e+08 12590.9
1.39109e+08 12980.7
1.42025e+08 13382.9
1.45002e+08 13797.8
1.48041e+08 14226
1.51144e+08 14667.7
1.54313e+08 15123.5
1.57547e+08 15593.7
1.60849e+08 16078.9
1.64221e+08 16579.5
1.67663e+08 17095.9
1.71177e+08 17628.7
1.74765e+08 18178.4
1.78428e+08 18745.6
1.82168e+08 19330.7
1.85987e+08 19934.4
1.89885e+08 20557.2
1.93865e+08 21199.8
1.97929e+08 21862.7
2.02078e+08 22546.7
2.06313e+08 23252.3
2.10638e+08 23980.2
2.15053e+08 24731.2
2.19561e+08 25506
2.24163e+08 26305.4
2.28861e+08 27130
2.33658e+08 27980.8
2.38556e+08 28858.5
2.43556e+08 29764
2.48661e+08 30698.2
2.53873e+08 31661.9
2.59195e+08 32656.1
2.64628e+08 33681.8
2.70175e+08 34740
2.75838e+08 35831.7
2.81619e+08 36957.9
2.87522e+08 38119.7
2.93549e+08 39318.3
2.99702e+08 40554.8
3.05984e+08 41830.5
3.12397e+08 43146.5
3.18945e+08 44504.1
3.25631e+08 45904.7
3.32456e+08 47349.6
3.39425e+08 48840.2
3.46539e+08 50378
3.53803e+08 51964.4
3.61219e+08 53600.9
3.6879e+08 55289.2
3.7652e+08 57030.9
3.84413e+08 58827.7
3.9247e+08 60681.4
4.00696e+08 62593.6
4.09095e+08 64566.3
4.1767e+08 66601.4
4.26425e+08 68700.8
4.35363e+08 70866.6
4.44489e+08 73100.9
4.53805e+08 75405.9
4.63317e+08 77783.7
4.73029e+08 80236.7
4.82944e+08 82767.3
4.93067e+08 85377.8
5.03402e+08 88070.9
5.13953e+08 90849.2
5.24726e+08 93715.2
5.35725e+08 96671.9
5.46954e+08 99722
5.58418e+08 102869
5.70123e+08 106115
5.82073e+08 109463
5.94274e+08 112918
6.0673e+08 116482
6.19448e+08 120158
6.32432e+08 123950
6.45688e+08 127863
6.59222e+08 131899
6.7304e+08 136063
6.87147e+08 140358
7.0155e+08 144789
7.16255e+08 149360
7.31268e+08 154076
7.46596e+08 158941
7.62245e+08 163959
7.78223e+08 169136
7.94535e+08 174477
8.11189e+08 179986
8.28192e+08 185670
8.45551e+08 191533
